smiles,pKa,n_candidates,chosen,chosen_kind,has_acid_and_base,chosen_plausible,alt_site_fits,n_atoms,size_bin
COCCN(CCOC)CCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,6.4,3,sulfonamide_1,acid,True,False,aniline_sec,26,22-30
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(=O)N2,7.43,2,sulfonamide_1,acid,True,False,,16,15-22
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C1(CC1)CN2,8.29,2,sulfonamide_1,acid,True,True,,17,15-22
CC(C)CNC(=O)CC1Sc2sc(S(N)(=O)=O)cc2NC1=O,3.65,2,sulfonamide_1,acid,True,False,aniline_sec,22,15-22
NS(=O)(=O)c1cc2c(s1)SC(CC(=O)O)C(=O)N2,4.3,3,carboxylic_acid,acid,True,True,aniline_sec,18,15-22
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C(CCO)CN2,8.45,2,sulfonamide_1,acid,True,True,,18,15-22
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C(CCN1CCOCC1)CN2,3.23,3,sulfonamide_1,acid,True,False,aniline_sec,23,22-30
CC(C)CNCCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,8.18,3,sulfonamide_1,acid,True,True,sec_amine,22,15-22
O=c1cc(O)c2ccc(Cl)cc2[nH]1,5.8,2,phenol,acid,False,False,,13,<15
CCn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCN(C)C)cc3)[nH]c2n(CC)c1=O,6.8,3,sulfonamide_2,acid,True,True,tert_amine,30,22-30
CCCn1c(=O)c2nc(-c3ccccc3N)[nH]c2n(CCC)c1=O,9.1,2,pyridine_N,base,False,False,,24,22-30
CCCn1c(=O)c2nc(-c3ccc(Cl)cc3N)[nH]c2n(CCC)c1=O,8.4,2,pyridine_N,base,False,False,,25,22-30
CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O,9.1,1,pyridine_N,base,False,False,,21,15-22
CCCn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCN(C)C)cc3)[nH]c2n(CCC)c1=O,6.0,3,sulfonamide_2,acid,True,False,pyridine_N,32,>30
Cc1csc(NC(=O)c2nc(C)cc3cc[nH]c23)n1,5.6,2,pyridine_N,base,False,True,aniline_sec,19,15-22
Cc1cc2cc[nH]c2c(C(=O)Nc2ccn(C)n2)n1,4.1,2,pyridine_N,base,False,True,aniline_sec,19,15-22
Cc1c[nH]c(NC(=O)c2nc(C)cc3cc[nH]c23)n1,7.6,2,pyridine_N,base,False,True,,19,15-22
Cc1cccc(NC(=O)c2nc(C)cc3c(-c4ccccn4)c[nH]c23)n1,4.5,2,pyridine_N,base,False,True,aniline_sec,26,22-30
Cc1c[nH]c(NC(=O)c2nc(C)cc3c(-c4ccccn4)c[nH]c23)n1,6.9,2,pyridine_N,base,False,True,aniline_sec,25,22-30
CCn1ccnc1-c1c[nH]c2c(C(=O)Nc3ccn(C)n3)nc(C)cc12,7.2,2,pyridine_N,base,False,True,,26,22-30
CCC(CC)Oc1cc(C)nc(Oc2c(C)cc(C)nc2C)c1C,4.97,1,pyridine_N,base,False,True,,24,22-30
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCNCC1,9.8,2,sec_amine,base,False,True,,24,22-30
O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2ccncc2)CC1,9.1,3,pyridine_N,base,False,False,,32,>30
COc1cc(COc2cccc(NC(=O)C3CCN(c4ccncc4)CC3)c2)cc(OC)c1,8.9,3,pyridine_N,base,False,False,,33,>30
COc1ccc(COc2cccc(NC(=O)C3CCN(c4ccncc4)CC3)c2)cc1OC,9.2,3,pyridine_N,base,False,False,,33,>30
CS(=O)(=O)c1ccc(COc2cccc(NC(=O)C3CCN(c4ccncc4)CC3)c2)cc1,9.1,3,pyridine_N,base,False,False,,33,>30
O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2ccncc2)CC1,9.2,3,pyridine_N,base,False,False,,31,>30
O=C(Nc1cccc(OCc2ccccc2F)c1)C1CCN(c2ccncc2)CC1,9.2,3,pyridine_N,base,False,False,,30,22-30
O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2ccncc2)CC1,9.0,3,pyridine_N,base,False,False,,30,22-30
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ccncc2)CC1,8.9,3,pyridine_N,base,False,False,,30,22-30
Nc1ccc(N2CCC(C(=O)Nc3cccc(OCc4ccc(F)cc4)c3)CC2)cc1,3.0,3,aniline,base,False,True,aniline_sec,31,>30
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(Cc2ccncc2)CC1,3.3,3,tert_amine,base,False,False,pyridine_N,31,>30
CC(C)N1CCC(C(=O)Nc2cccc(OCc3ccc(F)cc3)c2)CC1,9.4,2,tert_amine,base,False,True,,27,22-30
NCCc1cc(O)c(O)cc1O,10.3,2,phenol,acid,True,True,prim_amine,12,<15
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,9.11,2,tert_amine,base,False,True,,21,15-22
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,8.7,1,tert_amine,base,False,True,,22,15-22
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,6.6,1,tert_amine,base,False,True,,44,>30
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,8.76,2,tert_amine,base,False,True,,26,22-30
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,8.85,2,tert_amine,base,False,True,,25,22-30
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,8.59,2,tert_amine,base,False,True,,26,22-30
C(=C\c1ccccc1)/CN1CCN(C(c2ccccc2)c2ccccc2)CC1,7.47,1,tert_amine,base,False,True,,28,22-30
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,9.35,2,tert_amine,base,False,True,,20,15-22
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,10.0,1,tert_amine,base,False,True,,23,22-30
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,10.1,2,amidine,base,False,True,,20,15-22
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,8.66,2,tert_amine,base,False,True,,35,>30
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,7.71,1,tert_amine,base,False,True,,30,22-30
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,8.87,1,tert_amine,base,False,True,,22,15-22
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,9.38,2,phenol,acid,True,True,tert_amine,20,15-22
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,8.39,2,tert_amine,base,False,True,,19,15-22
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,8.2,2,tert_amine,base,False,True,,34,>30
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,6.2,1,tert_amine,base,False,False,,30,22-30
CNC1(C)C2CCC(C2)C1(C)C,11.2,1,sec_amine,base,False,True,,12,<15
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,7.3,1,tert_amine,base,False,True,,29,22-30
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,9.04,1,sec_amine,base,False,True,,24,22-30
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,9.08,1,tert_amine,base,False,True,,28,22-30
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,8.9,1,tert_amine,base,False,True,,21,15-22
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,8.84,1,tert_amine,base,False,True,,21,15-22
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,8.24,1,tert_amine,base,False,True,,22,15-22
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,10.2,1,amidine,base,False,True,,18,15-22
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,9.69,2,tert_amine,base,False,True,,21,15-22
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,9.2,2,tert_amine,base,False,True,,24,22-30
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,9.16,1,sec_amine,base,False,True,,20,15-22
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,8.92,3,tert_amine,base,False,True,,21,15-22
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,8.28,1,tert_amine,base,False,True,,27,22-30
Cc1ccccc1C(OCCN(C)C)c1ccccc1,8.4,1,tert_amine,base,False,True,,20,15-22
CC12CC3CC(C)(C1)CC(N)(C3)C2,10.42,1,prim_amine,base,False,True,,13,<15
CNCCCC12CCC(c3ccccc31)c1ccccc12,10.5,1,sec_amine,base,False,True,,21,15-22
CC(C1CC[C@H]2[C@@H]3[C@@H](O)CC4C[C@H](O)CCC4(C)[C@H]3CCC12C)[C@H]1C[C@H]1C(=O)O,5.05,1,carboxylic_acid,acid,False,True,,29,22-30
C[C@H]([C@@H]1C[C@@H]1C(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)CC4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.02,1,carboxylic_acid,acid,False,True,,29,22-30
C[C@H]([C@H]1C[C@H]1C(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)CC4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.04,1,carboxylic_acid,acid,False,True,,29,22-30
CC(C1CC[C@H]2[C@@H]3[C@@H](O)CC4C[C@H](O)CCC4(C)[C@H]3CCC12C)[C@@H]1C[C@@H]1C(=O)O,5.04,1,carboxylic_acid,acid,False,True,,29,22-30
Cc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1,1.52,2,pyridine_N,base,False,False,aniline_sec,30,22-30
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,8.07,3,tert_amine,base,False,True,,37,>30
CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1,3.73,3,tert_amine,base,False,False,pyridine_N,36,>30
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,2.56,2,pyridine_N,base,False,True,aniline_sec,28,22-30
CNC(=N)NC(=N)Nc1ccc(Cl)cc1,10.6,3,guanidine,base,False,True,amidine,15,<15
CCNC(=N)NC(=N)Nc1ccc(Cl)cc1,10.82,3,guanidine,base,False,True,amidine,16,15-22
CCCNC(=N)NC(=N)Nc1ccc(Cl)cc1,10.78,3,guanidine,base,False,True,amidine,17,15-22
CCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1,10.78,3,guanidine,base,False,True,amidine,18,15-22
CCOC(=N)NC(=N)Nc1ccc(Cl)cc1,9.36,3,guanidine,base,False,False,amidine,16,15-22
CC(C)OC(=N)NC(=N)Nc1ccc(Cl)cc1,9.35,3,guanidine,base,False,False,amidine,17,15-22
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,10.78,3,guanidine,base,False,True,amidine,34,>30
CC1=CN(c2ccc(S(N)(=O)=O)cc2)C(C2C=CN(C)C=C2)N1,7.26,4,sulfonamide_1,acid,True,False,tert_amine,23,22-30
CC1=CN(c2ccc(S(N)(=O)=O)cc2)C(N2C=CN(C)C=C2)N1,7.11,4,sulfonamide_1,acid,True,False,tert_amine,23,22-30
CC1=CN(c2ccc(S(N)(=O)=O)cc2)C(C2C=CN(C)C=C2)O1,7.09,3,sulfonamide_1,acid,True,False,tert_amine,23,22-30
CC1=CN(c2ccc(S(N)(=O)=O)cc2)C(N2C=CN(C)C=C2)O1,7.01,3,sulfonamide_1,acid,True,False,tert_amine,23,22-30
CC1=CN(c2ccc(S(N)(=O)=O)cc2)C(C2C=CN(C)C=C2)S1,7.39,3,sulfonamide_1,acid,True,False,tert_amine,23,22-30
CC1=CN(c2ccc(S(N)(=O)=O)cc2)C(N2C=CN(C)C=C2)S1,7.2,3,sulfonamide_1,acid,True,False,tert_amine,23,22-30
CN1C=CC(C2NC(C(F)(F)F)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.58,4,sulfonamide_1,acid,True,False,sec_amine,26,22-30
CN1C=CN(C2NC(C(F)(F)F)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.34,4,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN1C=CC(C2OC(C(F)(F)F)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.33,3,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN1C=CN(C2OC(C(F)(F)F)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.18,3,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN1C=CC(C2SC(C(F)(F)F)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.62,3,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN1C=CN(C2SC(C(F)(F)F)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.5,3,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN1C=CC(C2NC(C(Cl)(Cl)Cl)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.89,4,sulfonamide_1,acid,True,False,sec_amine,26,22-30
CN1C=CN(C2NC(C(Cl)(Cl)Cl)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.68,4,sulfonamide_1,acid,True,False,sec_amine,26,22-30
CN1C=CC(C2OC(C(Cl)(Cl)Cl)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.63,3,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN1C=CN(C2OC(C(Cl)(Cl)Cl)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.55,3,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN1C=CC(C2SC(C(Cl)(Cl)Cl)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,8.0,3,sulfonamide_1,acid,True,True,tert_amine,26,22-30
CN1C=CN(C2SC(C(Cl)(Cl)Cl)=CN2c2ccc(S(N)(=O)=O)cc2)C=C1,7.76,3,sulfonamide_1,acid,True,False,tert_amine,26,22-30
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCNCC1,9.8,1,sec_amine,base,False,True,,31,>30
CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@@H](F)C1,6.6,1,tert_amine,base,False,True,,33,>30
CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@H](F)C1,7.6,1,tert_amine,base,False,True,,33,>30
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(C2CC2)CC1,7.5,1,tert_amine,base,False,True,,34,>30
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(CCF)CC1,7.6,1,tert_amine,base,False,True,,34,>30
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(CC2CC2)CC1,9.1,1,tert_amine,base,False,True,,35,>30
CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)CC1,8.8,1,tert_amine,base,False,True,,32,>30
CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N,5.7,2,guanidine,base,False,False,,20,15-22
NC1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,7.6,2,guanidine,base,False,False,,22,15-22
Clc1ccc2c(NCc3nc(-c4ccccc4)co3)ccnc2c1,6.36,2,pyridine_N,base,False,True,aniline_sec,24,22-30
Clc1ccc2c(NCc3nc(-c4ccccc4)cs3)ccnc2c1,6.45,2,pyridine_N,base,False,True,aniline_sec,24,22-30
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,7.4,2,aromatic_lactam,acid,True,False,tert_amine,25,22-30
O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,7.6,3,aromatic_lactam,acid,True,True,tert_amine,30,22-30
O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,7.9,2,tert_amine,base,False,True,,30,22-30
O=C1CCc2ccccc2N1CCCN1CCC(c2ccc3[nH]ccc3c2)CC1,9.0,2,tert_amine,base,False,True,,29,22-30
CN(C)CCCN1c2cc(F)ccc2CCc2ccc(F)cc21,7.7,2,tert_amine,base,False,True,,23,22-30
Fc1ccc2c(c1)N(CCCN1CCOCC1)c1cc(F)ccc1CC2,7.6,2,tert_amine,base,False,True,,26,22-30
Fc1ccc2c(c1)N(CCCN1CCCCC1)c1cc(F)ccc1CC2,7.6,2,tert_amine,base,False,True,,26,22-30
Fc1ccc2c(c1)N(CCCN1CCCC1)c1cc(F)ccc1CC2,7.9,2,tert_amine,base,False,True,,25,22-30
CCN(CC)CCCN1c2cc(F)ccc2CCc2ccc(F)cc21,7.7,2,tert_amine,base,False,True,,25,22-30
CN(C)CCCN1c2cc(F)ccc2CCc2ccc(F)cc21.Cl,7.6,2,tert_amine,base,False,True,,24,22-30
Cl.Fc1ccc2c(c1)N(CCCN1CCOCC1)c1cc(F)ccc1CC2,7.6,2,tert_amine,base,False,True,,27,22-30
Cl.Fc1ccc2c(c1)N(CCCN1CCCCC1)c1cc(F)ccc1CC2,7.6,2,tert_amine,base,False,True,,27,22-30
Cl.Fc1ccc2c(c1)N(CCCN1CCCC1)c1cc(F)ccc1CC2,7.6,2,tert_amine,base,False,True,,26,22-30
CCN(CC)CCCN1c2cc(F)ccc2CCc2ccc(F)cc21.Cl,7.6,2,tert_amine,base,False,True,,26,22-30
CCCC(C)n1c(CC)nc2c(-c3ccc(OC(F)(F)F)cc3Cl)nccc21,5.09,1,pyridine_N,base,False,True,,28,22-30
CC(C)CC(CN)c1nnn[nH]1,3.74,2,tetrazole,acid,True,True,,12,<15
NCC1(Cc2n[nH]c(=O)o2)CCCCC1,7.18,2,aromatic_lactam,acid,True,False,,15,<15
NCC1(Cc2noc(=O)[nH]2)CCCCC1,5.24,3,aromatic_lactam,acid,True,False,pyridine_N,15,<15
C[C@@H]1CN(Cc2ccccn2)C[C@@]1(F)c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,8.4,3,aromatic_lactam,acid,True,True,tert_amine,30,22-30
C[C@@H]1CN(Cc2ccccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,9.6,3,aromatic_lactam,acid,True,True,tert_amine,29,22-30
C[C@@H]1CN(Cc2ncccn2)C[C@@]1(F)c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,8.4,3,aromatic_lactam,acid,True,True,tert_amine,30,22-30
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,9.6,3,aromatic_lactam,acid,True,True,tert_amine,29,22-30
CC(C)CN1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,10.1,3,aromatic_lactam,acid,True,True,tert_amine,26,22-30
CC(C)CN1C[C@@H](C)[C@](F)(c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,8.4,3,aromatic_lactam,acid,True,True,tert_amine,27,22-30
C[C@@H]1CN(Cc2ccc(F)cc2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,9.7,3,aromatic_lactam,acid,True,True,tert_amine,30,22-30
C[C@@H]1CN(Cc2ccc(F)cc2)C[C@@]1(F)c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,8.5,3,aromatic_lactam,acid,True,True,tert_amine,31,>30
Cc1cnc(CN2C[C@@H](C)[C@H](c3nc4c(cnn4C4CCOCC4)c(=O)[nH]3)C2)cn1,9.7,3,aromatic_lactam,acid,True,True,tert_amine,30,22-30
Cc1cnc(CN2C[C@@H](C)[C@](F)(c3nc4c(cnn4C4CCOCC4)c(=O)[nH]3)C2)cn1,8.4,3,aromatic_lactam,acid,True,True,tert_amine,31,>30
Cc1ncc(CN2C[C@@H](C)[C@H](c3nc4c(cnn4C4CCOCC4)c(=O)[nH]3)C2)cn1,9.5,3,aromatic_lactam,acid,True,True,tert_amine,30,22-30
Cc1ncc(CN2C[C@@H](C)[C@](F)(c3nc4c(cnn4C4CCOCC4)c(=O)[nH]3)C2)cn1,8.4,3,aromatic_lactam,acid,True,True,tert_amine,31,>30
Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.91,3,phenol,acid,True,True,pyridine_N,22,15-22
CNS(=O)(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.02,3,sulfonamide_2,acid,True,False,pyridine_N,26,22-30
CCCCCCNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,8.24,2,pyridine_N,base,False,False,,28,22-30
O=[N+]([O-])c1cccc(Nc2c3ccccc3nc3ccccc23)c1,6.26,3,pyridine_N,base,False,True,aniline_sec,24,22-30
Oc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.3,3,phenol,acid,True,True,pyridine_N,22,15-22
CCCCNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,8.24,2,pyridine_N,base,False,False,,26,22-30
Cl.O=C(O)[C@@H]1C[C@H](Cc2cccc(F)c2)CN1,10.1,2,carboxylic_acid,acid,True,False,sec_amine,17,15-22
O=C(O)[C@@H]1C[C@H](Oc2cccc(Cl)c2)CN1,8.9,2,carboxylic_acid,acid,True,False,sec_amine,16,15-22
Cc1ccccc1-c1nc2cn(-c3ccc(Cl)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10.0,2,tert_amine,base,False,True,,34,>30
COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1,8.5,2,tert_amine,base,False,True,,35,>30
COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3nc(-c4ccc(Cl)cc4)sc3c2=O)C1,9.2,2,tert_amine,base,False,True,,35,>30
COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3cn(-c4ccc(Cl)cc4)nc3c2=O)C1,8.5,2,tert_amine,base,False,True,,35,>30
Cc1ccccc1-c1nc2cn(-c3ccc(F)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10.0,2,tert_amine,base,False,True,,34,>30
Cc1ccccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10.0,2,tert_amine,base,False,True,,35,>30
COc1ccc(-n2cc3nc(-c4ccccc4C)n(CC4CCCN(C(C)C)C4)c(=O)c3n2)cc1,10.0,2,tert_amine,base,False,True,,35,>30
Cc1ccccc1-c1nc2cn(-c3cccc(Cl)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1,9.8,2,tert_amine,base,False,True,,34,>30
COc1cccc(-n2cc3nc(-c4ccccc4C)n(CC4CCCN(C(C)C)C4)c(=O)c3n2)c1,10.0,2,tert_amine,base,False,True,,35,>30
Cc1ccccc1-c1nc2cn(-c3cccc(C#N)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1,9.9,2,tert_amine,base,False,True,,35,>30
COCCN1CCCC(Cn2c(-c3cccnc3C)nc3cn(-c4ccc(C#N)cc4)nc3c2=O)C1,8.5,2,tert_amine,base,False,True,,36,>30
Cc1ncccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCCN(C2COC2)C1,6.4,2,tert_amine,base,False,False,pyridine_N,36,>30
COc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C(C)C)C4)c(=O)c3n2)c1,9.7,2,tert_amine,base,False,True,,35,>30
COCCN1CCC[C@H](Cn2c(-c3cccnc3C)nc3cn(-c4cccc(OC)c4)nc3c2=O)C1,8.4,2,tert_amine,base,False,True,,36,>30
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,8.1,1,amidine,base,False,False,,20,15-22
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2C(F)(F)F)CO1,8.8,1,amidine,base,False,True,,22,15-22
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2)CO1,8.8,1,amidine,base,False,True,,18,15-22
COc1ccccc1[C@]12CO[C@@H](C)C[C@H]1CSC(N)=N2,9.1,1,amidine,base,False,True,,20,15-22
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ncccc2F)CO1,8.6,2,amidine,base,False,True,,19,15-22
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccsc2)CO1,8.4,1,amidine,base,False,False,,17,15-22
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cccs2)CO1,7.9,1,amidine,base,False,False,,17,15-22
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nccs2)CO1,7.0,2,amidine,base,False,False,pyridine_N,17,15-22
COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cc1,6.9,3,amidine,base,False,False,pyridine_N,28,22-30
COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,6.9,3,amidine,base,False,False,pyridine_N,28,22-30
COc1cccc(NC(=O)c2cnc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)s2)c1,6.5,3,amidine,base,False,False,pyridine_N,28,22-30
COc1cccc(NC(=O)c2cnc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)s2)n1,6.5,3,amidine,base,False,False,pyridine_N,28,22-30
CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,9.18,1,sec_amine,base,False,True,,24,22-30
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,9.87,1,sec_amine,base,False,True,,32,>30
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,7.59,2,tert_amine,base,False,True,,59,>30
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,4.57,1,aniline,base,False,True,,26,22-30
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,5.41,2,pyridine_N,base,False,True,aniline_tert,36,>30
N[C@@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,9.99,3,carboxylic_acid,acid,True,False,phenol,22,15-22
NC(Cc1cc(I)c(Oc2ccc(O)c([N+](=O)[O-])c2)c(I)c1)C(=O)O,7.23,4,carboxylic_acid,acid,True,False,phenol,25,22-30
NC(Cc1cc(I)c(Oc2ccc(O)c(CO)c2)c(I)c1)C(=O)O,9.92,3,carboxylic_acid,acid,True,False,phenol,24,22-30
