key,pKa,kind,prot_smi,prot_idx,dep_smi,dep_idx
CC(C)NC[C@H](O)c1ccccc1C(F)(F)F,9.31,base,CC(C)[NH2+]C[C@H](O)c1ccccc1C(F)(F)F,3,CC(C)NC[C@H](O)c1ccccc1C(F)(F)F,3
CC(C)NC[C@H](O)c1cccc(C(F)(F)F)c1,9.3,base,CC(C)[NH2+]C[C@H](O)c1cccc(C(F)(F)F)c1,3,CC(C)NC[C@H](O)c1cccc(C(F)(F)F)c1,3
CNCC[C@H](O)c1ccccc1,9.565,base,C[NH2+]CC[C@H](O)c1ccccc1,1,CNCC[C@H](O)c1ccccc1,1
CNC(C)(C)Cc1ccccc1,10.37,base,C[NH2+]C(C)(C)Cc1ccccc1,10,CNC(C)(C)Cc1ccccc1,10
OCCN(CCO)Cc1ccccc1,7.68,base,OCC[NH+](CCO)Cc1ccccc1,7,OCCN(CCO)Cc1ccccc1,7
Cc1ccccc1CN(CCO)CCO,7.1,base,Cc1ccccc1C[NH+](CCO)CCO,8,Cc1ccccc1CN(CCO)CCO,8
Cc1cccc(CN(CCO)CCO)c1,7.0,base,Cc1cccc(C[NH+](CCO)CCO)c1,8,Cc1cccc(CN(CCO)CCO)c1,8
Cc1ccc(CN(CCO)CCO)cc1,7.2,base,Cc1ccc(C[NH+](CCO)CCO)cc1,8,Cc1ccc(CN(CCO)CCO)cc1,8
Cc1cc(C)c(CN(CCO)CCO)c(C)c1,7.45,base,Cc1cc(C)c(C[NH+](CCO)CCO)c(C)c1,9,Cc1cc(C)c(CN(CCO)CCO)c(C)c1,9
NCc1cccc(Br)c1,8.98,base,[NH3+]Cc1cccc(Br)c1,8,NCc1cccc(Br)c1,8
NCc1ccc(Br)cc1,9.13,base,[NH3+]Cc1ccc(Br)cc1,7,NCc1ccc(Br)cc1,7
N#Cc1ccc(CN)cc1,8.52,base,N#Cc1ccc(C[NH3+])cc1,7,N#Cc1ccc(CN)cc1,7
CN(C)Cc1cccc([N+](=O)[O-])c1,8.2,base,C[NH+](C)Cc1cccc([N+](=O)[O-])c1,1,CN(C)Cc1cccc([N+](=O)[O-])c1,1
CN(C)Cc1ccc([N+](=O)[O-])cc1,8.14,base,C[NH+](C)Cc1ccc([N+](=O)[O-])cc1,1,CN(C)Cc1ccc([N+](=O)[O-])cc1,1
NCc1cccc(F)c1,9.04,base,[NH3+]Cc1cccc(F)c1,8,NCc1cccc(F)c1,8
OCCN(CCO)Cc1cccc(F)c1,6.5,base,OCC[NH+](CCO)Cc1cccc(F)c1,8,OCCN(CCO)Cc1cccc(F)c1,8
OCCN(CCO)Cc1ccc(F)cc1,6.8,base,OCC[NH+](CCO)Cc1ccc(F)cc1,7,OCCN(CCO)Cc1ccc(F)cc1,7
CN(C)Cc1ccc(F)cc1,8.94,base,C[NH+](C)Cc1ccc(F)cc1,1,CN(C)Cc1ccc(F)cc1,1
COc1cccc(CN(C)C)c1,9.04,base,COc1cccc(C[NH+](C)C)c1,1,COc1cccc(CN(C)C)c1,1
CNCc1ccc(OC)cc1,9.97,base,C[NH2+]Cc1ccc(OC)cc1,1,CNCc1ccc(OC)cc1,1
CNCc1cccc([N+](=O)[O-])c1,8.77,base,C[NH2+]Cc1cccc([N+](=O)[O-])c1,1,CNCc1cccc([N+](=O)[O-])c1,1
CNCc1ccc([N+](=O)[O-])cc1,8.63,base,C[NH2+]Cc1ccc([N+](=O)[O-])cc1,1,CNCc1ccc([N+](=O)[O-])cc1,1
NCc1ccc([N+](=O)[O-])cc1,8.5,base,[NH3+]Cc1ccc([N+](=O)[O-])cc1,7,NCc1ccc([N+](=O)[O-])cc1,7
Cc1ccc(CN(C)C)cc1,9.22,base,Cc1ccc(C[NH+](C)C)cc1,8,Cc1ccc(CN(C)C)cc1,8
CC(=O)c1ccc(-c2ccc(N)cc2)cc1,3.98,base,CC(=O)c1ccc(-c2ccc([NH3+])cc2)cc1,15,CC(=O)c1ccc(-c2ccc(N)cc2)cc1,15
CN1CCCCCC1,10.3,base,C[NH+]1CCCCCC1,1,CN1CCCCCC1,1
C[C@@H]1CCCN(C)C1,10.02,base,C[C@@H]1CCC[N@H+](C)C1,5,C[C@@H]1CCCN(C)C1,5
C[C@@H]1CCN[C@H](C)C1,10.73,base,C[C@@H]1CC[NH2+][C@H](C)C1,4,C[C@@H]1CCN[C@H](C)C1,4
CC1(C)CCCNC1,10.38,base,CC1(C)CCC[NH2+]C1,5,CC1(C)CCCNC1,5
C=C1CCN(C)[C@@H](C)C1,9.25,base,C=C1CC[N@H+](C)[C@@H](C)C1,7,C=C1CCN(C)[C@@H](C)C1,7
C=C1CCN(C)C[C@H]1C,9.09,base,C=C1CC[N@@H+](C)C[C@H]1C,3,C=C1CCN(C)C[C@H]1C,3
CCN1CCC[C@@H](C)C1,10.33,base,CC[N@H+]1CCC[C@@H](C)C1,2,CCN1CCC[C@@H](C)C1,2
CCN1CCC(C)CC1,10.28,base,CC[NH+]1CCC(C)CC1,2,CCN1CCC(C)CC1,2
O[C@H](c1ccccc1)[C@@H]1CCCCN1,9.57,base,O[C@H](c1ccccc1)[C@@H]1CCCC[NH2+]1,12,O[C@H](c1ccccc1)[C@@H]1CCCCN1,12
CC1(C)CC(O)CC(C)(C)N1,10.05,base,CC1(C)CC(O)CC(C)(C)[NH2+]1,6,CC1(C)CC(O)CC(C)(C)N1,6
CC(C)CN1CCCCC1,10.44,base,CC(C)C[NH+]1CCCCC1,4,CC(C)CN1CCCCC1,4
CC(C)[C@H]1CCCNC1,10.75,base,CC(C)[C@H]1CCC[NH2+]C1,7,CC(C)[C@H]1CCCNC1,7
CC(C)=C1CCCNC1,10.47,base,CC(C)=C1CCC[NH2+]C1,6,CC(C)=C1CCCNC1,6
C=C(C)CC(=O)O[C@@H](C)N1CCCCC1,8.37,base,C=C(C)CC(=O)O[C@@H](C)[NH+]1CCCCC1,2,C=C(C)CC(=O)O[C@@H](C)N1CCCCC1,2
C=C1CCCN(C)C1,9.31,base,C=C1CCC[N@H+](C)C1,1,C=C1CCCN(C)C1,1
C=C1CCN(C)CC1,9.03,base,C=C1CC[NH+](C)CC1,1,C=C1CCN(C)CC1,1
C/C=C(\C)N1CCCCC1,8.35,base,C/C=C(\C)[NH+]1CCCCC1,4,C/C=C(\C)N1CCCCC1,4
CN1CC(C)(C)CC(C)(C)C1,9.43,base,C[NH+]1CC(C)(C)CC(C)(C)C1,5,CN1CC(C)(C)CC(C)(C)C1,5
CC1(C)CNCC(C)(C)C1,10.1,base,CC1(C)C[NH2+]CC(C)(C)C1,5,CC1(C)CNCC(C)(C)C1,5
CC1(C)CC(=O)CC(C)(C)N1,7.9,base,CC1(C)CC(=O)CC(C)(C)[NH2+]1,7,CC1(C)CC(=O)CC(C)(C)N1,7
C[C@H]1CCN(C)[C@@H](C)C1,10.09,base,C[C@H]1CC[N@H+](C)[C@@H](C)C1,4,C[C@H]1CCN(C)[C@@H](C)C1,4
C[C@@H]1C[C@H](C)CN(C)C1,10.0,base,C[C@@H]1C[C@H](C)C[NH+](C)C1,5,C[C@@H]1C[C@H](C)CN(C)C1,5
Nc1cccc(Br)n1,2.6,base,Nc1cccc(Br)[nH+]1,3,Nc1cccc(Br)n1,3
Nc1cc(Cl)ccn1,5.7,base,Nc1cc(Cl)cc[nH+]1,2,Nc1cc(Cl)ccn1,2
N#Cc1ccc(N)nc1,3.41,base,N#Cc1ccc(N)[nH+]c1,3,N#Cc1ccc(N)nc1,3
CCOC(=O)c1cccnc1N,4.73,base,CCOC(=O)c1ccc[nH+]c1N,9,CCOC(=O)c1cccnc1N,9
CCOC(=O)c1ccnc(N)c1,5.25,base,CCOC(=O)c1cc[nH+]c(N)c1,8,CCOC(=O)c1ccnc(N)c1,8
Nc1cnccc1O,11.38,acid,Nc1cnccc1O,6,Nc1cnccc1[O-],6
COc1cccc(N)n1,4.64,base,COc1cccc(N)[nH+]1,7,COc1cccc(N)n1,7
COC(=O)c1cccnc1N,4.78,base,COC(=O)c1ccc[nH+]c1N,8,COC(=O)c1cccnc1N,8
COC(=O)c1ccnc(N)c1,5.21,base,COC(=O)c1cc[nH+]c(N)c1,7,COC(=O)c1ccnc(N)c1,7
Cc1cc([N+](=O)[O-])cnc1N,3.58,base,Cc1cc([N+](=O)[O-])c[nH+]c1N,5,Cc1cc([N+](=O)[O-])cnc1N,5
Cc1cnc(N)c([N+](=O)[O-])c1,2.98,base,Cc1c[nH+]c(N)c([N+](=O)[O-])c1,5,Cc1cnc(N)c([N+](=O)[O-])c1,5
Nc1ncccc1[N+](=O)[O-],2.33,base,Nc1[nH+]cccc1[N+](=O)[O-],4,Nc1ncccc1[N+](=O)[O-],4
CC(C)CN1CCOCC1,7.82,base,CC(C)C[NH+]1CCOCC1,4,CC(C)CN1CCOCC1,4
CCCCCN1CCOCC1,7.69,base,CCCCC[NH+]1CCOCC1,5,CCCCCN1CCOCC1,5
O=C(O)c1ncc(-c2ccc(Cl)cc2)o1,1.68,acid,O=C(O)c1ncc(-c2ccc(Cl)cc2)o1,13,O=C([O-])c1ncc(-c2ccc(Cl)cc2)o1,13
Cc1nc(C)c(C(=O)O)o1,3.08,acid,Cc1nc(C)c(C(=O)O)o1,9,Cc1nc(C)c(C(=O)[O-])o1,9
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,3.4,acid,O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,19,O=C([O-])c1nc(-c2ccccc2)oc1-c1ccccc1,19
O=C(O)c1ncc(-c2ccccc2)o1,1.78,acid,O=C(O)c1ncc(-c2ccccc2)o1,13,O=C([O-])c1ncc(-c2ccccc2)o1,13
C=CCc1c(C)nc(N)nc1C,5.1,base,C=CCc1c(C)nc(N)[nH+]c1C,6,C=CCc1c(C)nc(N)nc1C,6
CC(C)(C)c1nc(N)ncc1Br,2.88,base,CC(C)(C)c1nc(N)[nH+]cc1Br,7,CC(C)(C)c1nc(N)ncc1Br,7
Cc1nc(N)nc(C)c1Br,3.3,base,Cc1nc(N)[nH+]c(C)c1Br,6,Cc1nc(N)nc(C)c1Br,6
Nc1ncc(-c2ccc(Br)cc2)cn1,3.06,base,Nc1ncc(-c2ccc(Br)cc2)c[nH+]1,8,Nc1ncc(-c2ccc(Br)cc2)cn1,8
CC(C)(C)c1ccnc(N)n1,4.58,base,CC(C)(C)c1cc[nH+]c(N)n1,7,CC(C)(C)c1ccnc(N)n1,7
NC(=O)c1cnc(N)nc1,2.06,base,NC(=O)c1cnc(N)[nH+]c1,5,NC(=O)c1cnc(N)nc1,5
CCCc1c(C)nc(N)nc1C,5.42,base,CCCc1c(C)nc(N)[nH+]c1C,5,CCCc1c(C)nc(N)nc1C,5
CC[C@@H](C)Nc1nc(C)cc(C)n1,5.12,base,CC[C@@H](C)Nc1nc(C)cc(C)[nH+]1,6,CC[C@@H](C)Nc1nc(C)cc(C)n1,6
COc1ncc(-c2ccc(N(C)C)cc2)cn1,4.31,base,COc1ncc(-c2ccc([NH+](C)C)cc2)cn1,1,COc1ncc(-c2ccc(N(C)C)cc2)cn1,1
Cc1cc(C)nc(O)n1,10.5,acid,Cc1cc(C)nc(O)n1,7,Cc1cc(C)nc([O-])n1,7
Cc1cc(O)nc(C)n1,9.82,acid,Cc1cc(O)nc(C)n1,8,Cc1cc([O-])nc(C)n1,8
CCCc1c(C)nc(O)nc1C,10.89,acid,CCCc1c(C)nc(O)nc1C,10,CCCc1c(C)nc([O-])nc1C,10
CC#Cc1c(C)nc(O)nc1C,9.49,acid,CC#Cc1c(C)nc(O)nc1C,10,CC#Cc1c(C)nc([O-])nc1C,10
C#CCc1c(C)nc(O)nc1C,10.25,acid,C#CCc1c(C)nc(O)nc1C,7,C#CCc1c(C)nc([O-])nc1C,7
COc1cc(O)ncn1,8.47,acid,COc1cc(O)ncn1,8,COc1cc([O-])ncn1,8
Cc1cncnc1O,9.17,acid,Cc1cncnc1O,7,Cc1cncnc1[O-],7
CSc1cc(O)ncn1,8.52,acid,CSc1cc(O)ncn1,8,CSc1cc([O-])ncn1,8
O=[N+]([O-])c1ccc(-c2cnc(O)nc2)cc1,8.17,acid,O=[N+]([O-])c1ccc(-c2cnc(O)nc2)cc1,12,O=[N+]([O-])c1ccc(-c2cnc([O-])nc2)cc1,12
Cc1nc(O)nc(C)c1C,10.85,acid,Cc1nc(O)nc(C)c1C,8,Cc1nc([O-])nc(C)c1C,8
C[C@H]1CN=C(C(C)(C)C)S1,5.027,base,C[C@H]1C[NH+]=C(C(C)(C)C)S1,3,C[C@H]1CN=C(C(C)(C)C)S1,3
Cc1csc(C(=O)O)n1,3.18,acid,Cc1csc(C(=O)O)n1,8,Cc1csc(C(=O)[O-])n1,8
CCC1=N[C@@H](CC)CS1,5.36,base,CCC1=[NH+][C@@H](CC)CS1,6,CCC1=N[C@@H](CC)CS1,6
CC1=NC[C@H](C)S1,5.256,base,CC1=[NH+]C[C@H](C)S1,3,CC1=NC[C@H](C)S1,3
CC(C)C1=NC[C@H](C)S1,5.164,base,CC(C)C1=[NH+]C[C@H](C)S1,3,CC(C)C1=NC[C@H](C)S1,3
CC(C)c1cccc(=O)c(O)c1Br,4.68,acid,CC(C)c1cccc(=O)c(O)c1Br,12,CC(C)c1cccc(=O)c([O-])c1Br,12
CC(C)c1cc(O)c(=O)ccc1Br,4.54,acid,CC(C)c1cc(O)c(=O)ccc1Br,12,CC(C)c1cc([O-])c(=O)ccc1Br,12
CC(C)c1ccc(Br)c(=O)c(O)c1,4.28,acid,CC(C)c1ccc(Br)c(=O)c(O)c1,11,CC(C)c1ccc(Br)c(=O)c([O-])c1,11
CC(C)c1ccc(Br)c(=O)c(O)c1Br,4.44,acid,CC(C)c1ccc(Br)c(=O)c(O)c1Br,12,CC(C)c1ccc(Br)c(=O)c([O-])c1Br,12
C1CC2CCC1CNC2,10.57,base,C1CC2CCC1C[NH2+]C2,7,C1CC2CCC1CNC2,7
CN1CC2CCC(CC2)C1,10.24,base,C[NH+]1CC2CCC(CC2)C1,1,CN1CC2CCC(CC2)C1,1
C1CC[C@@H]2CNCC[C@H]2C1,11.32,base,C1CC[C@@H]2C[NH2+]CC[C@H]2C1,5,C1CC[C@@H]2CNCC[C@H]2C1,5
C1CC[C@H]2NCCC[C@H]2C1,11.29,base,C1CC[C@H]2[NH2+]CCC[C@H]2C1,9,C1CC[C@H]2NCCC[C@H]2C1,9
C[C@@H]1C[C@H](Cl)[C@@H]2CCCC[C@@H]2N1,9.67,base,C[C@@H]1C[C@H](Cl)[C@@H]2CCCC[C@@H]2[NH2+]1,10,C[C@@H]1C[C@H](Cl)[C@@H]2CCCC[C@@H]2N1,10
C[C@H]1C[C@H](O[N+](=O)[O-])[C@@H]2CCCC[C@H]2N1,9.36,base,C[C@H]1C[C@H](O[N+](=O)[O-])[C@@H]2CCCC[C@H]2[NH2+]1,10,C[C@H]1C[C@H](O[N+](=O)[O-])[C@@H]2CCCC[C@H]2N1,10
ClCCN(CCCl)c1cc(Cl)cc2c1OCOC2,6.9,base,ClCC[NH+](CCCl)c1cc(Cl)cc2c1OCOC2,10,ClCCN(CCCl)c1cc(Cl)cc2c1OCOC2,10
Nc1cccc(-c2cc(=O)c3c(ccc4ccccc43)o2)c1,3.23,base,[NH3+]c1cccc(-c2cc(=O)c3c(ccc4ccccc43)o2)c1,21,Nc1cccc(-c2cc(=O)c3c(ccc4ccccc43)o2)c1,21
Nc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1,2.97,base,[NH3+]c1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1,21,Nc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1,21
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,9.24,base,C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1
c1ccc(CNc2ccccc2)cc1,4.04,base,c1ccc(C[NH2+]c2ccccc2)cc1,7,c1ccc(CNc2ccccc2)cc1,7
Nc1ccc(Cc2ccccc2)cc1,4.78,base,[NH3+]c1ccc(Cc2ccccc2)cc1,13,Nc1ccc(Cc2ccccc2)cc1,13
CCN(CC)c1ccc(Br)cc1,5.81,base,CC[NH+](CC)c1ccc(Br)cc1,2,CCN(CC)c1ccc(Br)cc1,2
Cc1cc(N)ccc1Br,4.05,base,Cc1cc([NH3+])ccc1Br,8,Cc1cc(N)ccc1Br,8
Nc1cc([N+](=O)[O-])ccc1Br,0.52,base,[NH3+]c1cc([N+](=O)[O-])ccc1Br,9,Nc1cc([N+](=O)[O-])ccc1Br,9
Nc1ccc(Br)c([N+](=O)[O-])c1,1.8,base,[NH3+]c1ccc(Br)c([N+](=O)[O-])c1,6,Nc1ccc(Br)c([N+](=O)[O-])c1,6
CCCCOc1ccc(N)c([N+](=O)[O-])c1,0.74,base,CCCCOc1ccc([NH3+])c([N+](=O)[O-])c1,14,CCCCOc1ccc(N)c([N+](=O)[O-])c1,14
Nc1ccc(F)c(Cl)c1,3.66,base,[NH3+]c1ccc(F)c(Cl)c1,6,Nc1ccc(F)c(Cl)c1,6
COc1ccc(Cl)cc1N,3.56,base,COc1ccc(Cl)cc1[NH3+],8,COc1ccc(Cl)cc1N,8
Cc1cc(Cl)ccc1N,3.848,base,Cc1cc(Cl)ccc1[NH3+],7,Cc1cc(Cl)ccc1N,7
CS(=O)(=O)c1ccc(N)cc1Cl,0.47,base,CS(=O)(=O)c1ccc([NH3+])cc1Cl,11,CS(=O)(=O)c1ccc(N)cc1Cl,11
Nc1cc([N+](=O)[O-])ccc1Cl,0.64,base,[NH3+]c1cc([N+](=O)[O-])ccc1Cl,9,Nc1cc([N+](=O)[O-])ccc1Cl,9
N#Cc1cc(N)cc([N+](=O)[O-])c1,0.45,base,N#Cc1cc([NH3+])cc([N+](=O)[O-])c1,6,N#Cc1cc(N)cc([N+](=O)[O-])c1,6
Nc1ccc(C2CCC2)cc1,4.8,base,[NH3+]c1ccc(C2CCC2)cc1,10,Nc1ccc(C2CCC2)cc1,10
Nc1ccc(C2CCCC2)cc1,5.1,base,[NH3+]c1ccc(C2CCCC2)cc1,11,Nc1ccc(C2CCCC2)cc1,11
Nc1ccccc1C1CC1,4.3,base,[NH3+]c1ccccc1C1CC1,9,Nc1ccccc1C1CC1,9
Nc1ccc(C2CC2)cc1,4.9,base,[NH3+]c1ccc(C2CC2)cc1,9,Nc1ccc(C2CC2)cc1,9
Nc1cc(Br)ccc1Br,1.44,base,[NH3+]c1cc(Br)ccc1Br,7,Nc1cc(Br)ccc1Br,7
CCCCOc1ccc(OCCCC)c(N)c1,3.96,base,CCCCOc1ccc(OCCCC)c([NH3+])c1,11,CCCCOc1ccc(OCCCC)c(N)c1,11
Nc1c(Cl)cccc1Cl,0.422,base,[NH3+]c1c(Cl)cccc1Cl,7,Nc1c(Cl)cccc1Cl,7
Nc1cc(Cl)cc(Cl)c1,2.371,base,[NH3+]c1cc(Cl)cc(Cl)c1,8,Nc1cc(Cl)cc(Cl)c1,8
CSc1cc(Cl)c(N)cc1Cl,1.7,base,CSc1cc(Cl)c([NH3+])cc1Cl,9,CSc1cc(Cl)c(N)cc1Cl,9
CSc1c(Cl)cc(N)cc1Cl,1.67,base,CSc1c(Cl)cc([NH3+])cc1Cl,9,CSc1c(Cl)cc(N)cc1Cl,9
CCOc1ccc(OCC)c(N)c1,3.94,base,CCOc1ccc(OCC)c([NH3+])c1,9,CCOc1ccc(OCC)c(N)c1,9
CCN(CC)c1ccc([N+](=O)[O-])cc1,1.75,base,CC[NH+](CC)c1ccc([N+](=O)[O-])cc1,2,CCN(CC)c1ccc([N+](=O)[O-])cc1,2
CSc1c(I)cc(N)cc1I,1.15,base,CSc1c(I)cc([NH3+])cc1I,9,CSc1c(I)cc(N)cc1I,9
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.229,base,[NH3+]c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,12,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,12
CCOC(=O)c1cc(N)cc([N+](=O)[O-])c1,0.98,base,CCOC(=O)c1cc([NH3+])cc([N+](=O)[O-])c1,14,CCOC(=O)c1cc(N)cc([N+](=O)[O-])c1,14
CCC(CC)C[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.79,base,CCC(CC)C[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,6,CCC(CC)CN(CC[N+]1(C)CCCCC1)c1ccccc1,6
Nc1ccc(F)c([N+](=O)[O-])c1,2.44,base,[NH3+]c1ccc(F)c([N+](=O)[O-])c1,6,Nc1ccc(F)c([N+](=O)[O-])c1,6
CCCCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.21,base,CCCCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,7,CCCCCCCN(CC[N+]1(C)CCCCC1)c1ccccc1,7
CCCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.13,base,CCCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,6,CCCCCCN(CC[N+]1(C)CCCCC1)c1ccccc1,6
Nc1cc(I)cc([N+](=O)[O-])c1,1.44,base,[NH3+]c1cc(I)cc([N+](=O)[O-])c1,10,Nc1cc(I)cc([N+](=O)[O-])c1,10
CC(C)C[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.02,base,CC(C)C[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,4,CC(C)CN(CC[N+]1(C)CCCCC1)c1ccccc1,4
CC(C)CC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.06,base,CC(C)CC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,5,CC(C)CCN(CC[N+]1(C)CCCCC1)c1ccccc1,5
CC(C)c1ccc(N)cc1,4.85,base,CC(C)c1ccc([NH3+])cc1,9,CC(C)c1ccc(N)cc1,9
CC(C)[N@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.26,base,CC(C)[N@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3,CC(C)N(CC[N+]1(C)CCCCC1)c1ccccc1,3
CC(C)Nc1ccc([N+](=O)[O-])cc1,1.32,base,CC(C)[NH2+]c1ccc([N+](=O)[O-])cc1,3,CC(C)Nc1ccc([N+](=O)[O-])cc1,3
CC(C)S(=O)(=O)c1ccc(N)cc1,1.4,base,CC(C)S(=O)(=O)c1ccc([NH3+])cc1,12,CC(C)S(=O)(=O)c1ccc(N)cc1,12
CC(C)Sc1ccc(N)cc1,3.89,base,CC(C)Sc1ccc([NH3+])cc1,10,CC(C)Sc1ccc(N)cc1,10
COC(=O)c1ccc(N)cc1C,2.73,base,COC(=O)c1ccc([NH3+])cc1C,11,COC(=O)c1ccc(N)cc1C,11
COc1ccc([N+](=O)[O-])cc1N,2.49,base,COc1ccc([N+](=O)[O-])cc1[NH3+],8,COc1ccc([N+](=O)[O-])cc1N,8
COc1ccc(N)c([N+](=O)[O-])c1,0.77,base,COc1ccc([NH3+])c([N+](=O)[O-])c1,11,COc1ccc(N)c([N+](=O)[O-])c1,11
COc1ccc(N)cc1[N+](=O)[O-],3.36,base,COc1ccc([NH3+])cc1[N+](=O)[O-],11,COc1ccc(N)cc1[N+](=O)[O-],11
COc1ccc(Sc2ccc(N)cc2)cc1,3.94,base,COc1ccc(Sc2ccc([NH3+])cc2)cc1,15,COc1ccc(Sc2ccc(N)cc2)cc1,15
C[N@H+](CC[N+]1(C)CCCCC1)c1ccccc1,2.61,base,C[N@H+](CC[N+]1(C)CCCCC1)c1ccccc1,1,CN(CC[N+]1(C)CCCCC1)c1ccccc1,1
CNc1ccccc1SC,3.71,base,C[NH2+]c1ccccc1SC,1,CNc1ccccc1SC,1
CNc1ccc([N+](=O)[O-])cc1,0.55,base,C[NH2+]c1ccc([N+](=O)[O-])cc1,1,CNc1ccc([N+](=O)[O-])cc1,1
Cc1ccc([N+](=O)[O-])cc1N,2.345,base,Cc1ccc([N+](=O)[O-])cc1[NH3+],7,Cc1ccc([N+](=O)[O-])cc1N,7
Cc1cc(N)cc([N+](=O)[O-])c1,2.38,base,Cc1cc([NH3+])cc([N+](=O)[O-])c1,10,Cc1cc(N)cc([N+](=O)[O-])c1,10
CCCCCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.32,base,CCCCCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,8,CCCCCCCCN(CC[N+]1(C)CCCCC1)c1ccccc1,8
CCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,2.96,base,CCCCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,5,CCCCCN(CC[N+]1(C)CCCCC1)c1ccccc1,5
CCC[C@@H](C)[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3.42,base,CCC[C@@H](C)[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,5,CCC[C@@H](C)N(CC[N+]1(C)CCCCC1)c1ccccc1,5
CCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,2.82,base,CCC[N@@H+](CC[N+]1(C)CCCCC1)c1ccccc1,3,CCCN(CC[N+]1(C)CCCCC1)c1ccccc1,3
CSc1ccccc1N,3.45,base,CSc1ccccc1[NH3+],8,CSc1ccccc1N,8
CSc1ccc(N)cc1[N+](=O)[O-],2.47,base,CSc1ccc([NH3+])cc1[N+](=O)[O-],11,CSc1ccc(N)cc1[N+](=O)[O-],11
Nc1cc([N+](=O)[O-])cc(C(F)(F)F)c1,0.82,base,[NH3+]c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,6,Nc1cc([N+](=O)[O-])cc(C(F)(F)F)c1,6
Cc1cc(C)c(N(C)C)c(C)c1,4.84,base,Cc1cc(C)c([NH+](C)C)c(C)c1,8,Cc1cc(C)c(N(C)C)c(C)c1,8
C=C(c1ccccc1)c1ccc(N)cc1,4.18,base,C=C(c1ccccc1)c1ccc([NH3+])cc1,14,C=C(c1ccccc1)c1ccc(N)cc1,14
Nc1ccccc1Sc1ccccc1,2.5,base,[NH3+]c1ccccc1Sc1ccccc1,13,Nc1ccccc1Sc1ccccc1,13
Nc1cccc(OC(F)(F)C(F)F)c1,3.38,base,[NH3+]c1cccc(OC(F)(F)C(F)F)c1,13,Nc1cccc(OC(F)(F)C(F)F)c1,13
Nc1ccc(OC(F)(F)C(F)F)cc1,3.98,base,[NH3+]c1ccc(OC(F)(F)C(F)F)cc1,6,Nc1ccc(OC(F)(F)C(F)F)cc1,6
Nc1cccc(SC(F)(F)C(F)F)c1,3.39,base,[NH3+]c1cccc(SC(F)(F)C(F)F)c1,13,Nc1cccc(SC(F)(F)C(F)F)c1,13
Nc1ccc(SC(F)(F)C(F)F)cc1,2.87,base,[NH3+]c1ccc(SC(F)(F)C(F)F)cc1,6,Nc1ccc(SC(F)(F)C(F)F)cc1,6
CNc1c(C)cc(C)cc1C,5.47,base,C[NH2+]c1c(C)cc(C)cc1C,8,CNc1c(C)cc(C)cc1C,8
Nc1cc(Cl)c(Cl)cc1Cl,1.09,base,[NH3+]c1cc(Cl)c(Cl)cc1Cl,9,Nc1cc(Cl)c(Cl)cc1Cl,9
Nc1cccc(OC(F)(F)F)c1,3.25,base,[NH3+]c1cccc(OC(F)(F)F)c1,11,Nc1cccc(OC(F)(F)F)c1,11
Nc1ccccc1OC(F)(F)F,2.44,base,[NH3+]c1ccccc1OC(F)(F)F,6,Nc1ccccc1OC(F)(F)F,6
Nc1ccc(OC(F)(F)F)cc1,3.82,base,[NH3+]c1ccc(OC(F)(F)F)cc1,6,Nc1ccc(OC(F)(F)F)cc1,6
